 அஸ்தினபுரத்துக்குள், 1
 மின்னிக்கொண்டிருந்தன, 1
 நாகர்குல, 1
 மூன்று, 3
 கண்டனர், 3
 உயிர்த்தெழச், 1
 கிருஷ்ண, 3
 கோரைப்புல்பாய்களாலும், 1
 பாதாளநாகம், 1
 வழிவந்த, 1
 போர்வையை, 1
 மரணத்தை, 1
 முப்பதாண்டுகளாக, 1
 கல்விழிகளால், 1
 மண்டைஓடு, 1
 நெருப்புக்கு, 1
 கிருஷ்ணபக்\u200cஷம், 1
 மனங்களில், 1
 சொன்னபின்பு, 1
 குருஷேத்திரத்தை, 1
 மாதுளம்பழமொன்றை, 1
 ரதத்தின், 2
 அமர்ந்துகொண்டதும், 1
 சோதனையாலேயே, 1
 ஒவ்வொரு, 9
 அதிகாலையில், 1
 நீலநிறமான, 1
 காணிக்கையாகக், 1
 பொன்னிறக்கொடி, 1
 கால்களால், 1
 காதலனைத்தையும், 1
 இனிமேல், 3
 எங்கும், 1
 கிழித்து, 1
 பூதயாகங்களை, 1
 தலைமயிராகவும், 1
 ஒன்றைத், 1
 சாரதி, 1
 கொடுங்கள், 1
 காடுகளின், 1
 சிறையிட்டாலும், 1
 பறந்துச், 1
 அகத்திலிருந்த, 1
 நம்பிக்கைத்துரோகம் , 1
 பீமசேனன், 1
 நல்லூழ்கள், 1
 நடுவே, 3
 செய்யவேண்டுமென்று, 1
 பசியடங்கின, 1
 கடித்துக்கொண்டு, 1
 மாணவர், 1
 நீரை, 1
 தோன்றின, 1
 கடந்து, 2
 தோள்களில், 1
 ஜைமினியும், 6
 திரட்டுவோம், 1
 பாரதவர்ஷமெங்கும், 1
 ஆரம்பித்தனர், 1
 அழிவற்றதாக, 1
 வேள்விக், 1
 இச்சைகளையும், 1
 வேள்விக்கூடமெங்கும், 1
 கோரினாள், 1
 அறியாதிருக்க, 1
 தூக்கமின்றி, 1
 குருகுலத்தைச், 1
 முனிவர்களே, 1
 தவிப்பையும், 1
 அவ்வளவு, 1
 தொலைவுவரை, 1
 அந்தப்புரத்தின், 1
 எனக்குத், 1
 ஏதேனும், 1
 கடமை, 1
 குரலில், 3
 சிப்பிக்குள், 1
 இருந்த, 5
 எழுதினார், 1
 உடலுக்குள்ளே, 1
 வைதிகர்களே, 2
 பெயர், 5
 முனிவர்களாலும், 1
 முகத்தைக்கொண்ட, 1
 அண்டமுடியாது, 1
 ஒன்றை, 2
 உதடுகளன்றி, 1
 தங்குவதற்காக, 1
 அவளைப்போலவே, 1
 கொடையளித்துவிட்டு, 1
 தீ, 2
 நீலநதிகளையும், 1
 அன்பும், 1
 நோக்கித்திரும்பியது, 1
 ஒருவரை, 1
 திரும்பினார், 1
 உதடுகள், 1
 தட்சகன், 3
 அதைப்பெற்றுக்கொண்டு, 1
 தூய, 1
 மிச்சமிருக்கும், 1
 எஜமானராகிய, 1
 கண்ணெட்டும், 1
 குலக்கதைகள், 2
 ஆகுதியாக்கினர், 2
 நிறைந்திருந்தது, 1
 விட்டோம் இனி, 1
 தடைவரக்கூடும், 1
 எங்கே, 1
 சித்திரை, 1
 மரபு, 1
 படுக்கவைத்தனர், 1
 முட்டிமுட்டி, 1
 ஈச்சங்குருத்துக்களாலும், 1
 வழியாகவே, 1
 அவமதிக்க, 1
 வாக்களித்தான், 1
 உண்டும், 1
 சிற்றமைச்சனிடம், 1
 ஆலோசனை, 1
 விஷக்கடியை, 1
 அவமதிக்கப்பட்ட, 1
 அச்சத்தால், 1
 புரியாது, 1
 கத்ருவே, 1
 ரதங்கள், 1
 வழக்கப்படி, 1
 வளர்த்தேன், 1
 ஜனபதங்கள், 1
 நால்வகை, 1
 கழுத்தை, 1
 ஓலம், 1
 மாமன், 1
 குருதித்திவலைகள், 1
 பற்களைக், 1
 தலைச்சுமையாக, 1
 கண்விழித்தெழுந்து, 1
 பொறுக்கிச், 1
 வரும்போது, 1
 சென்றுகொண்டே, 1
 கிருஷ்ணநகரத்தில், 1
 சொல்வதெல்லாமே, 1
 நாய்போலவே, 1
 நிறைத்திருந்த, 1
 பட்டுச்சரடுபோல, 1
 கோல்காரன், 1
 உலர்த்திக்கொண்டிருந்த, 1
 அதிர்ந்தடங்கின, 1
 கனவுகளும், 1
 குலக்கவிஞர்களாலும், 1
 செல்லமுடியுமா, 1
 பிரபஞ்சவிதிகளுக்கு, 1
 முனிவர், 2
 வெளுத்துத், 1
 அன்றுகாலை, 1
 இணைத்த, 1
 அதிபன், 1
 எட்டுத்திசைகளிலும், 1
 குழந்தைபோல, 1
 தாய்மையின், 1
 கடைசி, 1
 நிகழவேண்டிய, 1
 அமர்ந்து, 2
 திட்டத்தை, 1
 ஆலமரத்தடியில், 1
 உருவாக்கியவை, 1
 நான்காம், 1
 கழுத்தில், 1
 உடன்பிறந்தாரை, 1
 கையை, 2
 வேய்ந்து, 1
 புஷ்கரவனத்தில், 1
 முழுமையடைந்தது, 1
 மீதும், 2
 உயிரற்றதைப்போலக், 1
 காத்து, 1
 விண்மீன்களாக, 1
 கொட்டப்பட்டன, 1
 சொற்கள், 1
 ஷிப்ரதேஜஸ், 1
 ஒளியைக், 1
 ஆரம்பித்தது, 2
 கூட்டத்தை, 1
 சுவர், 1
 கொன்று, 1
 பற்கள், 1
 மாறி, 2
 காத்திருந்த, 1
 குலவரலாறு, 1
 அத்ரி, 1
 தந்தையைக், 1
 அர்ஜுனனின், 1
 ஆகட்டும், 2
 பிரபஞ்சப்பேரியக்கம், 1
 பிரம்மசாரி, 1
 கலந்து, 2
 அழைத்துக்கொண்டது, 1
 பிரிந்து, 1
 விண்ணும், 1
 இக்கணத்தில், 1
 இளைஞனாகவும், 1
 மதுக்கோப்பையுடன், 1
 மார்போடு, 1
 கேட்டுக்கொண்டிருந்தன, 1
 கொண்டுசென்றார்கள், 1
 மருத்துவச்சிதான், 1
 மட்கிக்கொண்டிருக்கும், 1
 மெதுவாகத், 1
 விழுந்தது, 1
 கர்ஜிக்கும், 1
 போட்டு, 1
 கச்சைமணியிலும், 1
 காரணமாகக், 1
 தட்சகனின், 2
 முதன்மை, 2
 வளர்ந்தது, 1
 குழந்தையைப், 1
 மரப்பட்டைக்கூரைகளும், 1
 நம்மை, 1
 அவற்றிலேயே, 1
 பெருகிக்கொண்டே, 1
 மழையெனப், 1
 பெயரையும், 1
 அவர்களால்தான், 1
 யோசனை, 1
 சொன்னார், 2
 செய்யும், 1
 பெயர்தான், 1
 நின்றார், 4
 கையசைத்தார், 1
 ராஜஸ, 1
 சமித்துகள், 1
 நீரைத், 1
 முதுபெரும்தந்தை, 1
 அழுக்குகள், 1
 நிலைக்காத, 1
 ஆள், 1
 இளமையிலேயே, 1
 திகைத்து, 2
 துண்டிக்கப்பட்ட, 1
 துரோகம் இனி, 1
 குறுங்காட்டின், 1
 தகிக்கும், 1
 தூங்காமலிருந்தேன், 1
 பின், 1
 வெண்சுண்ணமும், 1
 உணர்ந்தார், 2
 பகடை, 1
 பொட்டலில், 1
 வாழ்கிறோம், 1
 கோட்டை, 2
 பார்த்தபின், 1
 மலரும், 1
 வாழ்வும், 1
 வெள்ளிமீன், 1
 உள்ளங்கள், 1
 தொடங்கினர், 2
 ஓங்கி, 1
 அடையாளமாக, 1
 வெம்மைக்குள், 1
 உணவும், 2
 மாற்று, 1
 மண்ணுலகை, 1
 என்னுடைய, 1
 சர்ப்பசத்ர, 2
 வேள்விக்கூடமே, 2
 எழுவரும், 1
 குருஷேத்ரத்தின், 1
 வளர்ந்தான், 3
 விருப்பம்கொண்டவனாகவும், 1
 உருவிய, 1
 அறிந்ததெல்லாம், 1
 கற்றுக்கொடுக்கப்பட்டாலும், 1
 சிவனை, 1
 தந்தையைப்பற்றியே, 1
 நீந்துவதுபோலச், 1
 நெளிந்துசெல்லக், 1
 சரடுகளைக், 1
 விட்டுவிடப்போவதில்லை உன், 1
 மன்னர்களும், 1
 சொல்லப்போவதை, 1
 ஆசியளிக்க, 1
 படைப்பு, 1
 மெல்ல, 4
 புதருக்குள், 1
 திறக்கப்பட்டிருக்கவுமில்லை, 1
 பரவிச், 1
 அசைந்துகொண்டிருந்தனர், 1
 குகையொன்றுக்குள், 1
 சிலமுள்மரங்களும், 1
 கானகதேவதைகளும், 1
 வெறுப்பும், 1
 சென்றிருக்கிறான், 1
 தளகர்த்தர், 1
 கூப்பிடுங்கள், 1
 சொல்கிறார், 1
 புலஹன், 1
 கோட்டைக்கதவுகள், 1
 ஆர்ப்பரித்தது, 1
 நூற்றுக்கணக்கான, 1
 மூதாதையான, 1
 பிரம்மத்தை, 1
 அரசபதவி, 1
 கோரினார், 1
 சூழ்ந்து, 1
 வேதமூர்த்திகளும், 1
 உலகையும், 1
 வேதகோஷமும், 1
 கோத்திரத்தைச், 1
 கால்நடைகள், 1
 இடியோசை, 1
 என்று, 27
 நெருங்கி, 1
 ஆயிரம், 4
 ஏற்றுவோம், 1
 புறச்சாலையில், 1
 முடியாதென்று, 1
 செல்லும், 2
 அன்னையிடமிருந்து, 1
 குவித்துவைத்து, 1
 மக்கள், 1
 நெளிந்து, 1
 மானுடத்தின், 1
 அஸ்தினபுரிக்குச், 1
 மாமிசத்தின், 1
 முதியவனாக, 1
 சுருங்கிய, 1
 சொற்களஞ்சியத்துடன், 1
 மின்னலின், 1
 வளைத்துக்கொள்ள, 1
 வீட்டுத்திண்ணைகளில், 1
 வியாசரின், 3
 கற்றுத்தந்த, 1
 கஸ்யபன், 2
 பரவிய, 1
 மருத்துவச்சிகள், 2
 கற்கக்கூடிய, 1
 வேள்விக்குளத்தை, 1
 மேலேறியது, 1
 வாளால், 1
 வேள்விமங்கலம், 1
 ஏதுமிருக்கவில்லை, 1
 மகா, 1
 பொருட்கள், 1
 சிம்மத்தின், 1
 இடம், 3
 இருக்கிறீர்களா, 1
 மேலே, 2
 ஆதியிலிருந்தது, 1
 எதிர்நோக்கியிருந்த, 1
 களிம்புப்பச்சை, 1
 புதியவர்கள், 1
 மூங்கிலைச், 1
 தட்சன், 9
 என்றபடி, 1
 மேலெழுந்து, 1
 சுவரமைக்கப்பட்ட, 1
 கருநாகங்களாலான, 1
 நீர்ப்பெருக்கை, 1
 கண்டுவிட்டான், 1
 வேள்விக்கூடத்தினுள், 1
 தனித்திருந்தால், 1
 செய்துகொண்டிருந்தான், 1
 கைநீட்டி, 1
 செந்நிற, 3
 நன்மையும், 1
 நோக்க, 1
 வாழ்க்கையாகக், 1
 பலகோடி, 3
 யாதவகிருஷ்ணன், 1
 வாசுகி, 1
 தானே, 2
 சரமை, 3
 அழைப்பு, 1
 என்றேன், 1
 இருப்பு, 1
 அடைந்தன, 1
 ஒன்றுகூட, 1
 நீர்வார்த்து, 1
 செந்நாக்கு, 1
 பாணர்கள், 1
 குருநாதரின், 3
 அளிக்கப்பட்டன, 1
 இது, 4
 எள்ளி, 1
 கனவில், 1
 நின்றான், 2
 பின்புதான், 1
 பிறப்பவனே, 1
 மூதாதையரனைவரும், 1
 தர்மத்தை, 2
 புகழுடன், 1
 மழையும், 1
 ஒளிக்கு, 1
 அக்குழந்தைதான், 1
 அச்சொல்லின், 1
 துவைபாயனர், 1
 உதிர்ந்த, 1
 சிறியமுகடுகள், 1
 பூரண, 1
 விரித்தார், 1
 சொற்களுக்கு, 1
 இப்போது, 4
 குடியேறிய, 1
 பாட்டி, 1
 பனிச்சரிவுகளிலும், 1
 நாகப்பாம்பின், 1
 அமைத்தான், 1
 கைகூப்பியபடி, 2
 இயற்கையால், 1
 அறமா, 1
 கடித்த, 1
 சந்தித்தேன், 1
 சொல்லுங்கள், 2
 பதிந்திருப்பதைக், 1
 காளைகள், 1
 இருந்து, 5
 தழல்களாயின, 1
 எழுப்பியது, 1
 வாய்க்குள், 1
 பிறந்தவையே, 1
 உரக்கச்சிரித்தபடி, 1
 கருவறைக்குள்ளிருந்துதான், 1
 நகருக்கு, 1
 பகடையாட்டத்தில், 1
 மத்தகங்களைத், 1
 வருடலையும், 1
 ஊர்மன்றுகள், 1
 உணவுக்கான, 1
 பந்தல்களைத், 1
 வெறுக்க, 1
 கொள், 2
 மிருகங்களும், 2
 மீன்வாசனையை, 1
 ஜனமேஜயரே, 1
 இந்த, 12
 வெறுப்பில், 1
 மீது, 3
 அகல்விளக்கின், 1
 சாங்கிய, 1
 ஒத்திசைவை, 1
 கொடிவழிவந்தவர், 1
 மண்ணை, 1
 அவியாகுக, 1
 நீட்டினார், 1
 அசைக்கவில்லை, 1
 இருக்கவில்லைகாலைவெயிலில், 1
 கைகள், 2
 என்றாள், 4
 பாத்திரத்தின், 1
 அந்தியில், 1
 குடுமியும், 1
 அமைத்து, 1
 வென்றவனை, 1
 கடித்ததா, 1
 மதகளிற்றுமுகத்தானின், 1
 புதல்வர், 1
 சிற்றோடைகள், 1
 குழந்தையைக், 1
 மலர்களாலும், 1
 முடிவிலாது, 1
 செந்நிறமான, 2
 பின்னும், 1
 கடுந்தவம், 1
 நாசியில், 1
 நெரிந்துபரவி, 1
 கடைசிகட்ட, 1
 நீரில், 1
 தழைத்திருந்தது, 1
 கண்டு, 3
 அலையடித்தன, 1
 சுதசேனரும், 1
 அளி, 1
 எரிந்ததைக்கண்டு, 1
 அப்படியே, 1
 வேள்வித்தூணில், 1
 பரீட்சித்தால், 1
 சென்று, 4
 நெஞ்சிலிருந்து, 1
 பின்வாங்கி, 1
 இலைகளை, 1
 படர்ந்து, 1
 காமத்தையும், 2
 பெருநிகழ்வொன்று, 1
 மண்சிலைக்கு, 1
 மீளாமலேயே, 1
 சேஷன், 1
 பதினான்கு, 1
 நிழல்களில், 1
 அதிர்ந்தது, 1
 கதையைக்கேட்டு, 1
 நெய்து, 1
 பதினாறாவது, 1
 ஓர், 1
 நினைவொன்றில், 1
 ரதவீதியிலும், 1
 விழித்த, 1
 வணங்கி, 2
 ஏறிக்கொண்டன, 1
 மூடியிலிருந்த, 1
 ரதசாலை, 2
 வரவழைத்தார், 1
 இருக்கிறது, 2
 நிழல்கள், 1
 அறவோர், 1
 இந்தப், 1
 இருக்காது, 1
 அகங்காரமும், 1
 மாமன்னர்கள், 1
 தேவையாகியிருக்கிறது , 1
 கிட்டித்து, 1
 கழித்தபடி, 1
 அவரும், 1
 அரண்மனைக்கு, 1
 வேறு, 2
 குலத்தின், 1
 காலடியோசை, 1
 சாபமிட்டால், 1
 மூங்கில்காடுகள், 1
 ஏற்றிவைத்து, 1
 பிரிந்தன, 1
 அவரைப்பற்றிய, 1
 ஆழத்தில், 1
 கொடிகளுக்குள், 1
 நிம்மதியாக, 1
 தென்திசையிலிருந்து, 1
 எதையும், 1
 சினத்துடன், 1
 பிரித்துக்கொண்டது, 1
 ஒவ்வொன்றையும், 1
 குருவம்சத்தின், 3
 சக்ரவர்த்தி, 1
 பாம்பாயிற்று, 1
 மத்தகத்தைப், 1
 அங்கிருந்து, 2
 முழுதறிந்தவரும், 1
 இருப்பவை, 1
 பூசலிடுவதைக், 1
 நாகங்களும், 1
 தவமாகி, 1
 அகத்தையும், 1
 அவருக்குள், 2
 இருபக்கமும், 5
 இனி, 4
 வணங்கிய, 1
 விண்ணகமுனிவர்களும், 1
 உக்ரசேனனும், 1
 மறைந்தான், 1
 ஓங்கினார், 1
 வேள்வி, 6
 ஒலியைக், 1
 சகடம், 1
 தடாகத்தின், 1
 பிறந்து, 3
 நெளிந்தன, 1
 உருவாகியது, 1
 பதறி, 1
 அறிந்தாள், 2
 கண்களை, 2
 தென்மேற்குத், 1
 மயிற்பீலிவைத்து, 1
 ஆடைகளும், 1
 கல்லாலமரத்தின், 1
 அடக்கி, 1
 அலைபாய்ந்தது, 1
 ஆட்டத்தின், 1
 யாகநெருப்பு, 1
 அதற்குப்பின், 1
 இந்தப்பாதை, 1
 உயிரிழந்தான், 1
 சேணமும், 1
 நேரடி, 1
 மயன், 1
 எரிந்தழிக, 1
 விழித்துக்கொண்ட, 1
 சொல்லுக்காக, 1
 ஒப்படைத்துவிட்டு, 1
 சூரியன், 2
 போடுவது, 1
 நினைவிருந்த, 1
 கலங்கி, 2
 குரல், 3
 திசைகள், 1
 தடுத்துவிடமுடியுமா, 1
 வழுவியவர்களை, 1
 வெம்மை, 1
 தாரைநீர், 1
 விட்டுக்கொண்டிருப்பதைக், 1
 இருந்தவர்கள், 1
 தெரியாதவற்றிலும், 1
 வாலை, 1
 காவியம், 1
 மனிதக்கண்கள், 1
 கொடுங்காற்றும், 1
 நிமித்திகனை, 1
 கடற்சிப்பி, 1
 வைசம்பாயனரும், 2
 உங்களுக்கும், 1
 ஆலமர, 1
 பற்றிக்கொண்டான், 2
 அழைத்தார், 1
 குழந்தையும், 1
 பகடையாட்டம், 1
 எரித்து, 1
 புதரில், 1
 காணிக்கைகளைக், 1
 நாகப்பாம்புகள், 1
 அரச, 1
 அகங்காரத்தின், 1
 குட்டியை, 1
 அக்குழந்தை, 1
 கதுப்பில், 1
 அர்க்யமிடக், 1
 சேர்ந்தவருமாகிய, 1
 நான்கு, 1
 மூதாதையருக்கென, 1
 என்னை, 4
 செந்நிறமாகச், 1
 இந்திரனின், 1
 மெலிந்து, 1
 சிரிப்பு, 1
 வேதங்களில், 1
 தொடங்கின, 1
 சொல்லிக்கொண்டு, 1
 கண்களிலிருந்து, 2
 சேர்த்து, 1
 கோட்டைவாசலிலும், 1
 நீர், 1
 அத்தெய்வங்களெல்லாம், 1
 கத்ரு, 2
 பதுங்கியிருக்கும், 1
 நீர்தெளித்துக்கொண்டு, 1
 குலமூதாதை, 1
 அட்சதையையும், 1
 அடிமரத்தை, 1
 கைகளால், 1
 போக்கும்படி, 1
 மாறின, 1
 செய்துவந்தார், 1
 கொண்டதாக, 1
 உருவகித்து, 1
 தம்பியர், 2
 பரல்மீன்கள், 1
 வைத்து, 2
 முதிர்ந்து, 1
 அடுக்கடுக்காக, 1
 அனைத்துப்பகுதிகளிலிருந்தும், 1
 நடுவிலிருந்த, 1
 இடியொலியுடன், 1
 கோர்த்துக்கொண்டு, 1
 நடுங்கி, 1
 இருக்கவில்லை, 2
 ஈச்சங்குலைகளாலும், 1
 காட்டிய, 1
 சொன்னபோது, 2
 அம்பாகச், 1
 வைசம்பாயனருக்கு, 1
 வேள்விக்கூடத்தின், 1
 சினம்கொண்ட, 1
 பட்டத்தரசி, 1
 அமர்ந்திருப்பதை, 1
 குழலை, 1
 வைத்திருந்தேன், 1
 பொற்செங்கோலை, 1
 அமர்ந்துகொண்டான், 1
 பசும்புல், 1
 காளிந்தி, 1
 தனியாகப், 1
 நதிகளும், 1
 முன்னும், 1
 வேண்டுமானாலும், 1
 சொன்னீர்கள், 2
 பிறந்த, 3
 மெல்லியகாற்றில், 1
 வெளிச்சம், 1
 ஓங்காரமெழுப்பி, 1
 பாவனையில், 1
 அமரச்செய்து, 1
 ரஜோ, 2
 சொல்லமுடிந்தால், 1
 குருவம்சத்து, 1
 நாகங்களின், 4
 அள்ளிப்பற்றி, 1
 அதர்வவேத, 1
 குணங்களுடன், 1
 உன்னை, 3
 சிவனுக்கு, 1
 அகங்காரத்தையே, 1
 மின்ன, 1
 கற்பனையால், 1
 இன்னொன்று, 1
 சருமம், 1
 சரிந்து, 1
 மகரிஷியைக், 1
 நாட்டை, 1
 தந்தையின், 1
 தனித்திருந்தான், 1
 அன்னை, 3
 நெளிந்துகொண்டிருந்த, 1
 அதுதான், 1
 உருவாக்கிக், 1
 ஒலிக்க, 1
 இருபதாண்டுகாலம், 1
 செய்தவனாவேன், 1
 மண்ணிலிருந்தும், 1
 அனுப்பும்படி, 1
 ஒருவரையொருவர், 1
 மார்கழி, 1
 சான்று, 1
 அவனுக்குப், 1
 பூசப்பட்ட, 1
 உக்கிர, 1
 சகமனிதனை, 1
 தோலாக, 1
 புகுந்துகொண்டன, 1
 வெளியில், 1
 நிழல்களை, 1
 அகங்காரமுமாக, 1
 பந்தல்களில், 1
 குடிலுக்கு, 1
 எரியும், 1
 நாவில், 1
 கடல்களின், 1
 கிளம்பி, 1
 இருபத்தெட்டு, 1
 கடைசிச்சொல்லாகவும், 1
 முளைத்தன, 1
 சொல்லும்படி, 1
 கனிகள்தேடச்சென்ற, 1
 மறைத்துக்கொண்டது, 1
 படைப்புத்தெய்வமே, 1
 பேசமுடியவில்லை, 1
 கண்மூடியவராக, 1
 வெளிவந்த, 2
 கொம்பும், 1
 சிலநாட்கள், 1
 அவர்கள், 9
 சமீகர், 1
 விஷம், 1
 கேளுங்கள், 3
 மலைக்கிராமத்தை, 1
 பச்சை, 1
 வாட்களுடன், 1
 வேறல்ல அதோ, 1
 வேள்விநெருப்பில், 1
 தட்சகியும், 2
 ஹோதாக்களுடனும், 1
 மட்டும்தான், 2
 பின்னிரவில், 1
 விவாதம், 1
 ஜனமேஜயனை, 1
 மாத்ரிதேவியை, 1
 காதுகளின், 1
 அமுதகலசச், 1
 வாலும், 1
 விதியை, 1
 அன்னத்தூவிகள், 1
 தழுவும்பொருட்டு, 1
 ஆயுள், 1
 இறப்பாய், 1
 வைத்திருந்தான், 1
 வைசம்பாயனரே, 1
 இடத்துக்குச், 1
 உருவாக்கிவிடுவான், 1
 தேடி, 1
 சிறிதாக, 1
 ஷண்முகவேல், 1
 கலைந்து, 1
 ரிஷியில், 1
 இச்சைகளை, 1
 ஒன்றின், 1
 சுவடியைப், 1
 அமர்ந்துகொண்டனர், 1
 ஓங்கிய, 1
 தன்முன், 1
 தூங்கும்போதுகூட, 1
 வீரம், 2
 கடும், 1
 வனம்தான், 1
 ரூபிகளான, 1
 விழுந்துமறைந்தாள், 1
 வெல்லமுடியாத, 1
 கூச்சல், 1
 அரசியான, 1
 தோண்டி, 1
 முனிவர்களின், 1
 வாயும், 1
 சிவந்த, 1
 அந்தக்காடு, 1
 காதுகளில், 1
 சிதையேறுவது, 1
 நடுங்கும், 2
 குருவாக, 1
 பொன்னிற, 1
 மரத்திலறைந்து, 1
 நிறைவடைந்தபின், 1
 ஆறுநாட்கள், 1
 கனியச்செய்யப்பட்டனர், 1
 நான்குகால்களையும், 1
 உறங்கும், 1
 என்றனர், 3
 பிராமணனால், 1
 கருக்கிருட்டில், 1
 கவர்ந்தேன், 1
 விடுபடக்கூடாதென்பதனால், 1
 மறந்தவராக, 1
 உலோகச்சத்தங்களும், 1
 ஊடுருவிச்சென்றுகொண்டிருந்தது, 1
 நாகமென்று, 1
 மலர்வீசி, 1
 விழக்கூடாது, 1
 வனமிருகம், 1
 மரீசியின், 2
 மானசாதேவியின், 1
 தேரட்டைகளும், 1
 நீ, 10
 காலடிகளில், 1
 மஞ்சள், 1
 குடித்தும், 1
 ஒலியில், 1
 காவல்பூதங்களும், 1
 வந்ததும், 1
 அத்ரிகையின், 1
 நேராக, 1
 திகைத்தவராக, 1
 சைகையால், 1
 காட்டவிரும்பியது, 1
 சித்தயோகினி, 1
 நதிக்கரையில், 1
 குடம்குடமாக, 1
 எரித்தழிப்பது, 1
 காதுகளை, 1
 தாயின், 1
 நாடியைப்பிடித்து, 1
 அழிக்கமுடியும், 1
 பின்னல்கள், 1
 குறியை, 1
 வருவதைக்கொண்டுதான், 1
 துளிகள், 1
 நகரும், 1
 பெறவேண்டுமா, 1
 முடிவில்லாமல், 2
 ஐம்பத்தாறுநாட்டு, 1
 காட்டில், 1
 மேல்பகுதியை, 1
 நூற்றாண்டுகளுக்கு, 1
 கொண்டது, 1
 நிறத்தில், 2
 அனுப்ப, 1
 தலைநகரம், 1
 அவரிடம், 1
 அவனும், 1
 தோன்றியது, 1
 பதிந்திருந்தன, 1
 விண்ணுக்கும், 1
 புராணமாக, 1
 மும்மூர்த்திகளையே, 1
 சித்தமாகவில்லை, 1
 கண்களில், 1
 ஒலியுடன், 1
 அடுத்தசொல்லை, 1
 திகைத்தார், 1
 சிரஞ்சீவிகளில், 1
 முடிவில், 1
 வேசரத்தின், 1
 பட்டம்சூட்டி, 1
 விண்மீன்கள், 1
 சமித்துக்களை, 1
 பிரஜாபதி, 3
 கண்மூடிக், 1
 தங்கள், 7
 இறுகி, 1
 அமர்ந்திருக்க, 1
 எடுக்கப்பட்ட, 1
 விண்ணக, 1
 அளிக்கிறேன், 1
 நூறாண்டுக்காலம், 1
 குணத்தை, 1
 செம்மணிக்கண்கள், 1
 விழிகளுடன், 1
 அதற்குள்ளிருந்து, 1
 நாகர்களை, 1
 மரணமற்ற, 1
 சொட்டிக்கொண்டிருந்தது, 1
 தன்னுடைய, 2
 அவருடன், 1
 முத்தமிட்டபின்னர், 1
 சென்றுசேர்வதாக, 1
 இழுபட்டுச், 1
 கிடந்தாள், 1
 வந்தான், 2
 சென்றபோது, 1
 அனுமன், 1
 என்ற, 5
 ஏதும், 2
 அவருக்குள்ளும், 1
 ஈற்றறைக்கு, 1
 காலத்துக்கும், 1
 தேடிச்சென்றன, 1
 அவனுக்களித்தவை, 1
 விதி, 1
 புத்தாடை, 1
 உன்னிடம், 1
 கடல், 1
 சோர்ந்து, 1
 ஊரிலிருந்தும், 1
 நிற்க, 1
 சமன்செய்யப்படாத, 1
 அணிவித்து, 1
 தவமியற்றிக்கொண்டிருக்கிறார், 1
 ஒவ்வொருநாளும், 1
 மின்னல்கள், 1
 அவையனைத்தும், 1
 துளி, 1
 மகனை, 1
 மறைந்தபோது, 1
 அறியாமல், 1
 ஒருபக்கம், 1
 வேள்விக்காவலனாகிய, 1
 முட்புதர்கள், 1
 இருக்கக்கூடாது , 1
 கதறிய, 1
 கோடி, 1
 ரித்விக்குகளே, 1
 கருக்குழந்தை, 1
 கல்விழிகளுடன், 1
 கட்டங்களில், 1
 மணல்மேட்டிலேயே, 1
 வடிவில், 1
 தூங்கிக்கொண்டிருந்த, 1
 கூரை, 1
 விரைத்து, 1
 ஆதித்யனாகவும், 1
 தாண்டியதும், 1
 இழியும், 1
 ஆண்கள், 1
 இக்குழந்தையையும், 1
 சுருண்டு, 2
 கண், 1
 குரங்குமனிதர்களின், 1
 அழியாது, 1
 தவிர, 1
 கடைசிச்சொற்களை, 1
 புத்திரசோகத்தில், 1
 துருவேறியிருந்தன, 1
 குடிலமைத்து, 3
 முந்தைய, 1
 அமர்ந்திருக்கையில், 1
 செல்வோம், 1
 இருந்தது, 6
 தெரிந்தது, 1
 ஊர்முனையில், 1
 தாமரைமலர்களை, 1
 அன்றிரவெல்லாம், 1
 குலமே, 1
 உங்களுக்கு, 2
 வருவதை, 1
 தவழ்ந்து, 1
 நடத்திவந்த, 1
 பெருமுரசம், 1
 ஆகுதியைச், 1
 உலகத்தைப்பார்த்தபோதுதான், 1
 கருவுறாமல், 1
 இன்றும், 1
 நிறைவுசெய்யலாம், 1
 மரங்களின், 1
 ஆலமரங்கள், 1
 ஊர்பவையும், 1
 நூலின், 1
 வாழ்வதற்கு, 1
 அளித்தனர், 2
 தோரண, 1
 இக்\u200cஷுவாகு, 1
 கொண்டவன், 1
 இன்னும், 1
 ஆறு, 1
 தொலைவுள்ள, 1
 பாம்பு, 1
 முனிவர்களும், 1
 அமர்ந்திருந்தபோது, 1
 என்றார், 24
 வெந்து, 1
 எவராவது, 1
 ஆறுவேளைகளாக, 1
 கிடந்த, 3
 இன்றியமையாதவையுமான, 1
 திராவிடச்சேர, 1
 தேவகுலங்கள், 1
 வணங்கினான், 1
 நிழல்கள்கூட, 1
 நீங்களும், 1
 அதிர்ந்து, 1
 நகையாடின, 1
 வளைத்துக், 1
 அழைத்தது, 1
 சென்றுகொண்டிருந்தான், 1
 தம், 1
 மர்மங்களே, 1
 இங்கிருந்து, 1
 வாழைக்கன்றுபோல, 1
 கண்ணீர், 2
 சொல்லும், 1
 எளிய, 1
 கேட்டு, 1
 நிமித்திகன், 1
 பெருவணிகப்பாதைகள், 1
 சென்றுகொண்டிருந்ததை, 1
 உங்களை, 2
 கண்டதுமே, 1
 மண்மூடியிருந்தது, 1
